timestamps,TP9,AF7,AF8,TP10,Right AUX
1700209137.769,-30.762,-29.785,-29.297,-24.902,0.000
1700209137.773,2.930,-32.715,-22.949,-12.207,0.000
1700209137.777,-12.207,-36.621,-35.645,-23.438,0.000
1700209137.781,-51.758,-40.527,-40.039,-33.203,0.000
1700209137.785,-45.410,-38.086,-28.320,-35.156,0.000
1700209137.789,-8.301,-28.320,-26.367,-16.602,0.000
1700209137.792,-8.789,-34.180,-25.391,-18.066,0.000
1700209137.796,-35.645,-49.316,-17.090,-37.598,0.000
1700209137.800,-46.875,-41.992,-19.531,-41.016,0.000
1700209137.804,-20.020,-28.809,-27.832,-20.508,0.000
1700209137.808,-0.977,-27.832,-30.762,-14.648,0.000
1700209137.812,-30.762,-29.297,-29.785,-28.809,0.000
1700209137.816,-48.340,-32.227,-31.250,-33.691,0.000
1700209137.820,-14.648,-32.227,-30.762,-21.484,0.000
1700209137.824,5.371,-31.250,-28.809,-4.395,0.000
1700209137.828,-20.020,-40.039,-26.367,-24.414,0.000
1700209137.832,-54.199,-48.828,-24.902,-48.340,0.000
1700209137.835,-47.852,-36.621,-22.461,-39.062,0.000
1700209137.839,-7.324,-40.039,-17.578,-21.973,0.000
1700209137.843,-11.230,-36.133,-19.531,-30.273,0.000
1700209137.847,-51.758,-25.879,-25.391,-46.387,0.000
1700209137.851,-49.805,-30.762,-24.902,-44.434,0.000
1700209137.855,-11.230,-34.668,-24.902,-20.020,0.000
1700209137.859,-13.672,-34.668,-25.879,-20.996,0.000
1700209137.863,-54.199,-51.270,-24.414,-43.457,0.000
1700209137.867,-59.082,-58.594,-33.691,-46.875,0.000
1700209137.871,-22.949,-37.598,-30.762,-17.090,0.000
1700209137.875,-8.789,-25.879,-21.484,-7.324,0.000
1700209137.878,-25.879,-27.832,-24.414,-21.484,0.000
1700209137.882,-43.945,-26.367,-17.578,-26.855,0.000
1700209137.886,-30.762,-30.762,-12.695,-8.789,0.000
1700209137.890,-3.418,-30.273,-21.484,-4.395,0.000
1700209137.894,-9.277,-24.902,-17.090,-14.648,0.000
1700209137.898,-39.551,-29.297,-10.254,-21.484,0.000
1700209137.902,-38.086,-35.156,-13.184,-26.367,0.000
1700209137.906,-2.441,-39.062,-12.207,-15.137,0.000
1700209137.910,-9.766,-42.969,-28.320,-19.531,0.000
1700209137.914,-45.410,-36.621,-27.344,-39.551,0.000
1700209137.917,-39.062,-26.367,-12.695,-36.133,0.000
1700209137.921,-1.465,-29.297,-17.090,-20.508,0.000
1700209137.925,-1.465,-26.855,-24.902,-29.785,0.000
1700209137.929,-37.598,-25.391,-27.344,-36.133,0.000
1700209137.933,-54.199,-38.574,-25.391,-51.270,0.000
1700209137.937,-20.508,-32.715,-25.391,-41.016,0.000
1700209137.941,2.930,-27.344,-29.297,-22.949,0.000
1700209137.945,-31.738,-37.598,-32.715,-43.457,0.000
1700209137.949,-60.059,-37.109,-34.180,-54.688,0.000
1700209137.953,-36.133,-43.457,-27.832,-36.621,0.000
1700209137.957,-10.254,-43.945,-24.902,-28.809,0.000
1700209137.960,-31.250,-43.945,-33.691,-31.738,0.000
1700209137.964,-52.246,-47.363,-27.832,-35.156,0.000
1700209137.968,-40.527,-38.574,-16.602,-35.645,0.000
1700209137.972,-1.465,-25.391,-15.137,-9.277,0.000
1700209137.976,1.465,-30.762,-23.926,-5.859,0.000
1700209137.980,-41.016,-37.109,-32.227,-28.320,0.000
1700209137.984,-50.293,-28.809,-25.391,-26.367,0.000
1700209137.988,-17.090,-33.691,-23.438,-12.207,0.000
1700209137.992,-4.395,-35.156,-34.668,-6.348,0.000
1700209137.996,-30.762,-36.133,-37.109,-17.090,0.000
1700209138.000,-50.781,-40.527,-32.227,-25.879,0.000
1700209138.003,-21.973,-30.273,-28.809,-13.672,0.000
1700209138.007,0.000,-20.508,-28.809,-8.789,0.000
1700209138.011,-29.785,-33.691,-27.832,-25.391,0.000
1700209138.015,-52.734,-33.691,-18.066,-37.109,0.000
1700209138.019,-29.297,-17.578,-15.625,-19.043,0.000
1700209138.023,-9.277,-24.902,-19.531,-12.207,0.000
1700209138.027,-25.879,-25.391,-22.461,-25.879,0.000
1700209138.031,-46.387,-24.414,-20.020,-29.297,0.000
1700209138.035,-43.457,-32.715,-22.949,-23.438,0.000
1700209138.039,-12.207,-29.785,-28.809,-10.742,0.000
1700209138.042,-2.930,-29.785,-27.344,-14.648,0.000
1700209138.046,-28.320,-41.016,-25.879,-27.344,0.000
1700209138.050,-28.809,-33.691,-23.438,-27.344,0.000
1700209138.054,6.348,-25.879,-18.066,-2.441,0.000
1700209138.058,15.625,-27.832,-27.344,8.789,0.000
1700209138.062,-14.648,-40.039,-38.086,-7.812,0.000
1700209138.066,-21.484,-44.922,-30.273,-17.090,0.000
1700209138.070,-4.395,-26.367,-24.414,-10.254,0.000
1700209138.074,5.859,-19.043,-19.043,-2.441,0.000
1700209138.078,-5.371,-27.344,-16.113,-7.324,0.000
1700209138.082,-32.227,-40.527,-19.043,-23.438,0.000
1700209138.085,-29.297,-36.621,-30.273,-24.902,0.000
1700209138.089,-3.418,-23.926,-36.621,-2.930,0.000
1700209138.093,-19.043,-26.855,-35.156,0.977,0.000
1700209138.097,-41.992,-28.809,-33.203,-20.996,0.000
1700209138.101,-44.922,-28.809,-27.344,-27.832,0.000
1700209138.105,-20.020,-34.180,-25.879,-12.207,0.000
1700209138.109,-13.672,-40.527,-29.297,-9.766,0.000
1700209138.113,-49.805,-46.875,-25.879,-28.809,0.000
1700209138.117,-56.641,-43.945,-20.508,-36.621,0.000
1700209138.121,-14.648,-37.109,-21.973,-15.137,0.000
1700209138.125,-9.766,-24.414,-20.996,-5.371,0.000
1700209138.128,-32.715,-18.555,-25.391,-19.531,0.000
1700209138.132,-51.270,-23.926,-28.320,-34.668,0.000
1700209138.136,-33.691,-34.668,-28.809,-23.926,0.000
1700209138.140,-5.371,-38.574,-31.250,-15.625,0.000
1700209138.144,-12.207,-33.203,-30.273,-21.973,0.000
1700209138.148,-30.762,-28.320,-18.555,-21.484,0.000
1700209138.152,-21.973,-20.996,-12.695,-1.465,0.000
1700209138.156,-1.465,-19.043,-18.555,9.277,0.000
1700209138.160,-9.277,-26.855,-22.949,-3.906,0.000
1700209138.164,-34.668,-37.109,-22.461,-12.207,0.000
1700209138.167,-40.527,-32.715,-22.461,-14.160,0.000
1700209138.171,1.953,-28.320,-22.461,-7.812,0.000
1700209138.175,10.742,-48.340,-22.949,-14.160,0.000
1700209138.179,-20.508,-43.945,-20.996,-24.902,0.000
1700209138.183,-32.227,-32.715,-22.949,-30.273,0.000
1700209138.187,-10.742,-39.062,-27.832,-19.043,0.000
1700209138.191,3.906,-28.320,-27.832,-15.137,0.000
1700209138.195,-24.902,-19.531,-26.855,-29.297,0.000
1700209138.199,-45.898,-26.855,-19.531,-41.504,0.000
1700209138.203,-21.973,-30.762,-16.602,-37.598,0.000
1700209138.207,3.906,-27.832,-18.555,-29.297,0.000
1700209138.210,-12.695,-36.133,-22.461,-36.133,0.000
1700209138.214,-46.875,-47.852,-21.973,-41.016,0.000
1700209138.218,-40.039,-44.922,-19.531,-33.691,0.000
1700209138.222,-1.953,-30.762,-14.648,-9.277,0.000
1700209138.226,-10.742,-26.367,-14.160,-12.207,0.000
1700209138.230,-44.434,-33.203,-20.508,-40.527,0.000
1700209138.234,-61.523,-33.203,-25.391,-50.781,0.000
1700209138.238,-15.625,-28.809,-20.996,-33.203,0.000
1700209138.242,2.930,-35.156,-12.207,-22.461,0.000
1700209138.246,-40.527,-34.668,-12.695,-36.621,0.000
1700209138.250,-62.988,-29.297,-18.555,-51.758,0.000
1700209138.253,-31.250,-39.062,-21.973,-37.109,0.000
1700209138.257,-5.371,-35.156,-20.996,-12.207,0.000
1700209138.261,-32.715,-28.320,-18.555,-22.461,0.000
1700209138.265,-58.105,-31.250,-19.043,-46.387,0.000
1700209138.269,-37.109,-34.668,-28.320,-40.039,0.000
1700209138.273,-6.348,-34.668,-26.367,-25.391,0.000
1700209138.277,-14.160,-35.156,-16.113,-31.738,0.000
1700209138.281,-47.363,-27.344,-11.230,-36.133,0.000
1700209138.285,-35.156,-23.926,-20.508,-31.738,0.000
1700209138.289,-4.395,-35.156,-23.926,-19.531,0.000
1700209138.292,-12.207,-35.156,-20.508,-19.043,0.000
1700209138.296,-41.016,-35.645,-26.367,-33.691,0.000
1700209138.300,-52.734,-28.809,-22.949,-44.434,0.000
1700209138.304,-20.508,-22.461,-17.578,-25.879,0.000
1700209138.308,-16.602,-39.551,-21.484,-22.461,0.000
1700209138.312,-48.340,-51.270,-23.438,-47.363,0.000
1700209138.316,-54.199,-32.227,-20.508,-57.129,0.000
1700209138.320,-18.555,-20.996,-15.625,-39.551,0.000
1700209138.324,3.418,-25.391,-18.066,-30.762,0.000
1700209138.328,-21.484,-33.691,-21.973,-47.852,0.000
1700209138.332,-45.410,-37.109,-19.531,-57.617,0.000
1700209138.335,-19.043,-30.762,-24.902,-43.457,0.000
1700209138.339,10.254,-34.180,-22.461,-28.320,0.000
1700209138.343,5.371,-28.809,-22.949,-33.691,0.000
1700209138.347,-28.320,-31.738,-30.273,-41.016,0.000
1700209138.351,-39.551,-32.227,-27.344,-42.480,0.000
1700209138.355,3.418,-22.461,-21.973,-29.297,0.000
1700209138.359,4.883,-32.715,-23.438,-18.555,0.000
1700209138.363,-22.949,-35.156,-26.367,-25.879,0.000
1700209138.367,-37.109,-30.273,-18.555,-33.691,0.000
1700209138.371,-12.695,-26.367,-16.113,-20.020,0.000
1700209138.375,3.418,-21.973,-16.602,-10.254,0.000
1700209138.378,-23.438,-29.297,-21.484,-17.578,0.000
1700209138.382,-43.457,-27.832,-25.879,-26.367,0.000
1700209138.386,-18.066,-22.461,-21.484,-20.996,0.000
1700209138.390,2.930,-26.855,-21.484,-7.324,0.000
1700209138.394,-21.484,-31.250,-24.902,-13.672,0.000
1700209138.398,-53.711,-32.227,-28.809,-41.016,0.000
1700209138.402,-42.969,-32.227,-20.996,-32.715,0.000
1700209138.406,-4.883,-38.574,-12.695,-7.812,0.000
1700209138.410,-10.742,-33.203,-20.996,-12.207,0.000
1700209138.414,-51.758,-33.691,-27.832,-26.855,0.000
1700209138.417,-45.898,-28.809,-19.531,-22.949,0.000
1700209138.421,-7.324,-22.949,-15.137,0.977,0.000
1700209138.425,-13.672,-30.273,-17.090,-5.371,0.000
1700209138.429,-40.039,-31.250,-21.973,-27.344,0.000
1700209138.433,-54.199,-33.203,-24.902,-32.227,0.000
1700209138.437,-18.066,-23.926,-25.879,-9.277,0.000
1700209138.441,8.789,-24.414,-25.879,1.953,0.000
1700209138.445,-23.438,-36.621,-28.320,-23.438,0.000
1700209138.449,-57.617,-35.156,-33.691,-44.434,0.000
1700209138.453,-33.203,-41.504,-34.180,-29.785,0.000
1700209138.457,0.000,-43.457,-37.109,-23.438,0.000
1700209138.460,-15.137,-32.227,-44.434,-43.945,0.000
1700209138.464,-38.086,-25.391,-40.039,-44.922,0.000
1700209138.468,-29.297,-29.785,-34.668,-37.598,0.000
1700209138.472,-5.859,-32.715,-27.344,-26.855,0.000
1700209138.476,-16.602,-38.574,-25.879,-20.508,0.000
1700209138.480,-52.246,-40.527,-24.414,-28.809,0.000
1700209138.484,-56.152,-34.668,-19.531,-27.832,0.000
1700209138.488,-23.926,-29.297,-19.531,-10.742,0.000
1700209138.492,-28.320,-34.668,-17.578,-11.230,0.000
1700209138.496,-53.711,-39.551,-25.879,-24.902,0.000
1700209138.500,-62.988,-31.250,-27.344,-32.715,0.000
1700209138.503,-37.109,-30.273,-21.973,-20.996,0.000
1700209138.507,-17.090,-32.227,-18.555,-17.090,0.000
1700209138.511,-51.270,-35.156,-12.695,-29.785,0.000
1700209138.515,-70.312,-41.992,-19.043,-41.992,0.000
1700209138.519,-30.762,-33.691,-27.344,-25.879,0.000
1700209138.523,-6.348,-27.832,-24.414,-3.418,0.000
1700209138.527,-26.367,-47.363,-13.184,-5.859,0.000
1700209138.531,-48.340,-49.316,-18.066,-10.742,0.000
1700209138.535,-38.086,-19.043,-23.438,-22.949,0.000
1700209138.539,-15.625,-23.438,-8.789,-17.090,0.000
1700209138.542,-12.695,-33.203,-7.812,-17.090,0.000
1700209138.546,-29.785,-18.555,-16.602,-29.297,0.000
1700209138.550,-42.969,-17.578,-14.648,-32.227,0.000
1700209138.554,-18.066,-32.227,-16.113,-27.832,0.000
1700209138.558,-4.395,-30.273,-21.484,-26.367,0.000
1700209138.562,-37.598,-27.832,-19.043,-31.250,0.000
1700209138.566,-52.246,-35.645,-21.973,-35.645,0.000
1700209138.570,-22.461,-38.574,-27.832,-22.949,0.000
1700209138.574,3.418,-39.062,-28.809,-17.090,0.000
1700209138.578,-21.973,-35.156,-23.438,-30.273,0.000
1700209138.582,-50.781,-27.832,-20.996,-41.504,0.000
1700209138.585,-33.691,-27.344,-37.598,-33.691,0.000
1700209138.589,-6.348,-30.273,-40.039,-13.184,0.000
1700209138.593,-13.672,-27.344,-26.367,-26.855,0.000
1700209138.597,-52.734,-23.438,-28.320,-48.340,0.000
1700209138.601,-58.594,-22.461,-23.438,-49.316,0.000
1700209138.605,-6.348,-19.531,-17.090,-32.715,0.000
1700209138.609,-5.371,-28.320,-18.066,-27.344,0.000
1700209138.613,-49.805,-35.156,-23.926,-43.945,0.000
1700209138.617,-47.363,-32.715,-28.320,-47.363,0.000
1700209138.621,-14.648,-26.855,-22.461,-32.227,0.000
1700209138.625,0.488,-33.691,-20.508,-23.926,0.000
1700209138.628,-19.531,-49.316,-28.809,-41.504,0.000
1700209138.632,-44.434,-41.992,-32.227,-53.223,0.000
1700209138.636,-30.762,-37.109,-24.902,-33.691,0.000
1700209138.640,-3.418,-29.297,-21.973,-23.926,0.000
1700209138.644,-18.555,-32.227,-25.391,-25.391,0.000
1700209138.648,-50.293,-38.086,-25.391,-39.062,0.000
1700209138.652,-37.598,-33.691,-24.414,-41.016,0.000
1700209138.656,0.000,-37.109,-20.996,-16.602,0.000
1700209138.660,-15.137,-37.598,-19.043,-19.531,0.000
1700209138.664,-58.594,-37.109,-32.715,-41.504,0.000
1700209138.667,-45.410,-33.203,-37.598,-45.898,0.000
1700209138.671,2.930,-32.227,-21.484,-22.461,0.000
1700209138.675,-8.789,-39.062,-18.066,-27.832,0.000
1700209138.679,-41.504,-26.855,-27.832,-57.617,0.000
1700209138.683,-45.898,-30.762,-21.484,-51.758,0.000
1700209138.687,-21.484,-39.551,-17.578,-34.668,0.000
1700209138.691,-5.859,-29.297,-22.461,-32.715,0.000
1700209138.695,-31.738,-30.273,-8.301,-28.320,0.000
1700209138.699,-44.922,-36.621,-12.207,-40.039,0.000
1700209138.703,-27.832,-31.738,-24.414,-46.387,0.000
1700209138.707,-1.953,-28.809,-16.113,-28.320,0.000
1700209138.710,-15.625,-36.133,-12.695,-32.227,0.000
1700209138.714,-50.293,-41.992,-13.184,-42.480,0.000
1700209138.718,-37.109,-34.180,-21.484,-30.273,0.000
1700209138.722,-0.488,-29.785,-21.484,-20.996,0.000
1700209138.726,-6.836,-25.879,-13.672,-20.996,0.000
1700209138.730,-42.480,-17.578,-22.949,-38.574,0.000
1700209138.734,-40.039,-18.066,-25.391,-46.387,0.000
1700209138.738,-12.695,-28.809,-22.461,-27.344,0.000
1700209138.742,-1.953,-29.785,-24.902,-22.461,0.000
1700209138.746,-17.090,-21.484,-23.926,-26.367,0.000
1700209138.750,-32.715,-39.551,-24.902,-37.109,0.000
1700209138.753,-12.207,-48.340,-25.391,-27.344,0.000
1700209138.757,2.441,-29.785,-27.344,-18.066,0.000
1700209138.761,-18.555,-18.555,-36.621,-19.531,0.000
1700209138.765,-49.805,-16.113,-38.086,-28.809,0.000
1700209138.769,-25.391,-22.949,-27.344,-24.414,0.000
1700209138.773,-5.371,-30.273,-19.531,-15.625,0.000
1700209138.777,-23.926,-32.715,-17.090,-32.715,0.000
1700209138.781,-44.922,-32.715,-23.926,-39.062,0.000
1700209138.785,-40.039,-30.762,-27.832,-36.621,0.000
1700209138.789,-14.648,-37.109,-25.391,-30.273,0.000
1700209138.792,-19.043,-32.715,-28.320,-25.879,0.000
1700209138.796,-47.363,-25.879,-30.273,-40.039,0.000
1700209138.800,-58.105,-28.809,-32.227,-52.734,0.000
1700209138.804,-32.227,-29.785,-40.527,-31.250,0.000
1700209138.808,-16.113,-38.574,-34.180,-17.090,0.000
1700209138.812,-47.363,-46.875,-22.461,-36.621,0.000
1700209138.816,-62.012,-42.969,-20.020,-37.598,0.000
1700209138.820,-24.902,-49.316,-20.020,-25.391,0.000
1700209138.824,-3.418,-42.969,-23.926,-23.438,0.000
1700209138.828,-44.922,-25.391,-27.832,-32.715,0.000
1700209138.832,-55.664,-13.672,-25.879,-24.414,0.000
1700209138.835,-36.621,-22.949,-18.555,-17.578,0.000
1700209138.839,-17.578,-28.809,-22.461,-28.809,0.000
1700209138.843,-11.230,-26.855,-25.391,-15.137,0.000
1700209138.847,-44.434,-34.180,-28.320,-16.113,0.000
1700209138.851,-45.898,-45.898,-28.809,-31.250,0.000
1700209138.855,-6.836,-43.457,-15.625,-9.766,0.000
1700209138.859,-2.441,-27.344,-12.695,-0.488,0.000
1700209138.863,-30.762,-27.344,-18.066,-13.184,0.000
1700209138.867,-39.551,-39.551,-23.438,-29.785,0.000
1700209138.871,-12.207,-39.551,-20.996,-16.602,0.000
1700209138.875,6.836,-34.668,-16.602,-2.441,0.000
1700209138.878,-22.461,-27.344,-20.996,-31.738,0.000
1700209138.882,-44.434,-26.855,-23.438,-43.457,0.000
1700209138.886,-28.809,-32.715,-21.973,-34.668,0.000
1700209138.890,-10.742,-51.270,-17.578,-19.043,0.000
1700209138.894,-8.301,-47.852,-21.484,-19.531,0.000
1700209138.898,-40.527,-15.625,-30.762,-40.527,0.000
1700209138.902,-47.852,-15.137,-20.508,-41.992,0.000
1700209138.906,-13.672,-29.785,-22.949,-37.598,0.000
1700209138.910,-30.273,-36.621,-23.926,-43.457,0.000
1700209138.914,-52.734,-30.762,-24.902,-50.293,0.000
1700209138.917,-52.734,-27.344,-34.668,-54.688,0.000
1700209138.921,-26.855,-36.621,-39.062,-47.852,0.000
1700209138.925,-22.461,-41.504,-38.574,-49.805,0.000
1700209138.929,-37.598,-28.809,-36.621,-51.758,0.000
1700209138.933,-30.762,-36.133,-31.250,-36.621,0.000
1700209138.937,-16.602,-44.922,-22.461,-23.926,0.000
1700209138.941,-23.438,-28.320,-20.508,-25.879,0.000
1700209138.945,-41.992,-23.926,-31.250,-44.922,0.000
1700209138.949,-51.270,-38.086,-34.668,-48.828,0.000
1700209138.953,-28.320,-37.598,-25.879,-35.645,0.000
1700209138.957,-3.906,-25.391,-26.367,-36.621,0.000
1700209138.960,-25.879,-27.832,-27.344,-27.344,0.000
1700209138.964,-51.758,-50.293,-27.832,-36.133,0.000
1700209138.968,-42.480,-47.852,-30.762,-40.527,0.000
1700209138.972,-11.230,-40.527,-25.879,-20.508,0.000
1700209138.976,-16.113,-58.594,-23.438,-22.461,0.000
1700209138.980,-52.734,-44.434,-29.297,-35.645,0.000
1700209138.984,-58.105,-27.832,-31.738,-41.992,0.000
1700209138.988,-26.367,-38.574,-28.809,-25.879,0.000
1700209138.992,-11.719,-39.551,-28.809,-20.508,0.000
1700209138.996,-28.320,-34.668,-35.645,-26.855,0.000
1700209139.000,-49.316,-37.109,-41.504,-26.855,0.000
1700209139.003,-32.715,-32.715,-38.086,-17.090,0.000
1700209139.007,-5.371,-45.898,-17.090,-12.207,0.000
1700209139.011,-22.949,-58.594,-8.301,-17.578,0.000
1700209139.015,-47.852,-36.133,-17.090,-33.691,0.000
1700209139.019,-34.180,-29.785,-19.043,-26.367,0.000
1700209139.023,-2.441,-30.762,-21.973,-13.672,0.000
1700209139.027,-9.277,-27.832,-23.926,-16.113,0.000
1700209139.031,-50.293,-45.898,-22.949,-16.113,0.000
1700209139.035,-47.852,-40.039,-22.461,-20.020,0.000
1700209139.039,-0.977,-17.578,-27.344,-9.277,0.000
1700209139.042,-2.930,-30.273,-34.668,-3.418,0.000
1700209139.046,-43.945,-40.527,-25.879,-16.602,0.000
1700209139.050,-51.758,-33.203,-20.020,-23.438,0.000
1700209139.054,-14.160,-35.156,-21.973,1.465,0.000
1700209139.058,-0.977,-44.434,-22.461,-0.977,0.000
1700209139.062,-26.855,-43.945,-24.414,-23.926,0.000
1700209139.066,-37.109,-37.598,-18.555,-13.672,0.000
1700209139.070,-7.812,-29.297,-20.020,9.277,0.000
1700209139.074,4.395,-19.531,-27.344,4.883,0.000
1700209139.078,-21.973,-27.344,-27.344,-19.043,0.000
1700209139.082,-56.152,-30.273,-24.902,-32.715,0.000
1700209139.085,-36.133,-33.203,-28.320,-33.691,0.000
1700209139.089,-0.488,-30.762,-30.762,-20.508,0.000
1700209139.093,-16.113,-30.762,-21.973,-21.484,0.000
1700209139.097,-51.758,-39.551,-16.602,-36.133,0.000
1700209139.101,-47.363,-36.621,-14.160,-25.879,0.000
1700209139.105,-10.742,-30.273,-12.695,-14.648,0.000
1700209139.109,-2.441,-25.391,-18.066,-27.344,0.000
1700209139.113,-38.574,-26.855,-22.461,-39.062,0.000
1700209139.117,-54.199,-40.039,-22.949,-37.598,0.000
1700209139.121,-10.254,-26.855,-21.484,-23.438,0.000
1700209139.125,-1.465,-22.461,-25.391,-25.391,0.000
1700209139.128,-24.414,-19.043,-24.902,-32.227,0.000
1700209139.132,-40.039,-10.742,-20.508,-34.180,0.000
1700209139.136,-25.879,-27.344,-26.855,-29.297,0.000
1700209139.140,-10.742,-35.156,-22.461,-18.066,0.000
1700209139.144,-26.855,-25.391,-20.020,-41.016,0.000
1700209139.148,-45.410,-24.414,-25.391,-46.387,0.000
1700209139.152,-40.039,-31.250,-20.996,-33.203,0.000
1700209139.156,-4.883,-21.973,-21.484,-16.602,0.000
1700209139.160,-10.254,-29.297,-29.785,-20.996,0.000
1700209139.164,-43.457,-44.922,-31.738,-43.945,0.000
1700209139.167,-34.668,-41.016,-30.762,-36.621,0.000
1700209139.171,6.836,-30.273,-24.902,-17.090,0.000
1700209139.175,12.695,-22.949,-28.320,-20.020,0.000
1700209139.179,-35.645,-33.203,-29.297,-33.691,0.000
1700209139.183,-46.875,-38.574,-23.926,-42.969,0.000
1700209139.187,-6.348,-23.926,-32.715,-15.137,0.000
1700209139.191,13.184,-19.531,-21.973,1.465,0.000
1700209139.195,-19.531,-30.762,-8.301,-21.973,0.000
1700209139.199,-57.129,-40.527,-13.184,-36.621,0.000
1700209139.203,-25.391,-37.109,-24.902,-27.344,0.000
1700209139.207,11.230,-30.762,-25.879,-16.602,0.000
1700209139.210,-8.301,-36.621,-18.066,-28.320,0.000
1700209139.214,-39.551,-38.086,-16.602,-44.922,0.000
1700209139.218,-35.156,-33.691,-19.043,-39.062,0.000
1700209139.222,-3.906,-20.020,-27.344,-20.508,0.000
1700209139.226,-0.977,-17.578,-26.367,-16.602,0.000
1700209139.230,-30.273,-25.879,-28.320,-35.645,0.000
1700209139.234,-37.109,-31.738,-33.691,-34.668,0.000
1700209139.238,-8.301,-25.879,-22.949,-18.066,0.000
1700209139.242,0.488,-23.438,-19.043,-25.391,0.000
1700209139.246,-27.344,-32.227,-26.855,-39.551,0.000
1700209139.250,-47.852,-30.273,-25.391,-53.223,0.000
1700209139.253,-11.230,-24.414,-16.602,-33.203,0.000
1700209139.257,9.766,-27.344,-19.531,-18.066,0.000
1700209139.261,-16.113,-36.621,-20.020,-35.645,0.000
1700209139.265,-39.062,-32.227,-20.020,-32.227,0.000
1700209139.269,-22.461,-25.879,-22.461,-10.742,0.000
1700209139.273,-2.441,-27.832,-23.438,-12.695,0.000
1700209139.277,-6.348,-32.227,-27.832,-26.367,0.000
1700209139.281,-38.086,-28.320,-21.484,-30.762,0.000
1700209139.285,-43.945,-22.461,-15.625,-27.832,0.000
1700209139.289,4.395,-29.297,-14.160,-15.137,0.000
1700209139.292,-0.977,-32.715,-14.160,-11.230,0.000
1700209139.296,-30.762,-28.320,-17.578,-20.996,0.000
1700209139.300,-40.527,-42.480,-25.391,-35.645,0.000
1700209139.304,-16.602,-39.062,-33.203,-33.691,0.000
1700209139.308,4.883,-20.508,-30.762,-19.531,0.000
1700209139.312,-23.438,-32.715,-27.832,-30.762,0.000
1700209139.316,-52.246,-46.387,-25.391,-43.457,0.000
1700209139.320,-16.113,-32.227,-26.367,-37.109,0.000
1700209139.324,5.371,-29.785,-29.297,-13.184,0.000
1700209139.328,-22.949,-43.457,-31.738,-15.137,0.000
1700209139.332,-57.617,-46.387,-27.344,-37.598,0.000
1700209139.335,-40.039,-38.574,-18.555,-25.391,0.000
1700209139.339,5.371,-25.391,-18.555,-11.230,0.000
1700209139.343,-5.371,-22.949,-23.438,-20.020,0.000
1700209139.347,-41.992,-26.367,-30.762,-32.715,0.000
1700209139.351,-46.387,-35.156,-29.297,-37.598,0.000
1700209139.355,-15.625,-40.039,-23.438,-22.949,0.000
1700209139.359,-21.484,-32.715,-23.926,-27.832,0.000
1700209139.363,-44.434,-31.738,-25.391,-49.316,0.000
1700209139.367,-49.805,-35.156,-32.715,-51.270,0.000
1700209139.371,-21.973,-42.969,-31.738,-32.227,0.000
1700209139.375,7.324,-30.762,-16.602,-15.625,0.000
1700209139.378,-8.789,-25.391,-9.766,-22.949,0.000
1700209139.382,-34.668,-35.156,-13.184,-24.414,0.000
1700209139.386,-16.113,-46.387,-16.113,-12.695,0.000
1700209139.390,12.695,-44.434,-21.973,-17.578,0.000
1700209139.394,-6.836,-37.109,-23.438,-14.160,0.000
1700209139.398,-29.297,-37.109,-18.066,-15.137,0.000
1700209139.402,-22.461,-38.086,-20.020,-13.184,0.000
1700209139.406,11.719,-31.250,-28.320,-9.766,0.000
1700209139.410,-0.488,-22.461,-31.250,-25.879,0.000
1700209139.414,-40.039,-23.438,-36.621,-40.527,0.000
1700209139.417,-37.109,-37.109,-31.250,-49.316,0.000
1700209139.421,-0.488,-39.551,-20.996,-33.691,0.000
1700209139.425,2.930,-24.414,-21.973,-26.367,0.000
1700209139.429,-29.297,-29.785,-28.320,-41.016,0.000
1700209139.433,-43.457,-43.457,-23.438,-44.922,0.000
1700209139.437,-16.113,-42.969,-17.090,-31.250,0.000
1700209139.441,17.578,-40.527,-20.020,-4.395,0.000
1700209139.445,0.977,-28.320,-26.855,-24.414,0.000
1700209139.449,-47.363,-27.344,-25.879,-52.246,0.000
1700209139.453,-34.180,-29.297,-35.156,-40.527,0.000
1700209139.457,-1.465,-23.926,-43.457,-34.180,0.000
1700209139.460,-18.066,-27.832,-36.621,-44.922,0.000
1700209139.464,-53.711,-38.574,-30.762,-56.152,0.000
1700209139.468,-43.457,-43.457,-36.621,-54.688,0.000
1700209139.472,-4.395,-42.969,-40.039,-39.062,0.000
1700209139.476,-11.719,-27.832,-34.180,-24.902,0.000
1700209139.480,-48.828,-30.762,-33.203,-32.227,0.000
1700209139.484,-37.109,-34.668,-37.109,-51.758,0.000
1700209139.488,1.953,-25.391,-39.062,-26.855,0.000
1700209139.492,0.000,-30.762,-36.133,-15.625,0.000
1700209139.496,-26.855,-42.969,-32.227,-41.016,0.000
1700209139.500,-43.945,-41.016,-25.391,-41.504,0.000
1700209139.503,-10.254,-35.156,-29.785,-16.602,0.000
1700209139.507,12.207,-42.969,-37.598,-12.207,0.000
1700209139.511,-10.254,-41.504,-27.832,-25.879,0.000
1700209139.515,-38.086,-28.320,-24.414,-36.133,0.000
1700209139.519,-16.113,-34.668,-31.738,-19.043,0.000
1700209139.523,4.395,-33.691,-32.227,-9.277,0.000
1700209139.527,-16.602,-29.785,-19.043,-20.996,0.000
1700209139.531,-47.363,-39.551,-13.672,-39.551,0.000
